processor_type_enc,log_ram,ram,processor_speed,total_storage,ppi,ssd_storage,Weight,total_pixels,ram_to_ssd_ratio,TypeName_Notebook,display_type_ord,Price
53,0.1358546346905845,-0.0880857914628133,-1.4116772867778529,0.8802105067502711,0.4242302270598365,-1.0714514890391216,-0.7398308416240053,-0.07590310418276833,0.0,0,2,35111.52
65,1.5396034455647016,1.4760661912268547,0.3979704428806515,-0.1828707735928049,2.972039726450273,2.103432440488952,-1.122749967512518,2.572248093656399,0.0312,0,3,119347.2
53,0.1358546346905845,-0.0880857914628133,-1.4116772867778529,0.8802105067502711,-0.13836300176483904,-1.0714514890391216,-0.07708620066311789,-0.07590310418276833,0.0,0,2,35324.64
46,-1.161502921102972,-0.8701617828076473,0.3979704428806515,-0.20778674110084575,-1.0767869531240308,-1.0714514890391216,0.5120201468576708,-0.8118684579155703,0.0,1,1,29783.52
36,-1.161502921102972,-0.8701617828076473,-0.6073894069296288,0.8802105067502711,-1.0767869531240308,-1.0714514890391216,0.18801165572123732,-0.8118684579155703,0.0,1,1,24775.2
41,-1.161502921102972,-0.8701617828076473,-0.004173497043461033,-0.9801817338501119,0.2351620108154786,-0.277730506657103,-0.8576521111281631,-0.07590310418276833,0.0312,1,2,58874.4
70,0.1358546346905845,-0.0880857914628133,-1.0095333468537409,1.14598082683604,-0.45885668539856783,-0.277730506657103,1.1011264943784596,-0.07590310418276833,0.0625,1,2,57808.8
66,0.1358546346905845,-0.0880857914628133,1.0011863527668192,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,0.5120201468576708,-0.07590310418276833,0.0312,0,2,46300.32
66,1.5396034455647016,1.4760661912268547,1.0011863527668192,-1.2459520539358808,0.2351620108154786,-1.0714514890391216,-0.15072449410321656,-0.07590310418276833,0.0,0,2,167933.232
66,1.5396034455647016,1.4760661912268547,1.0011863527668192,-0.1828707735928049,0.2351620108154786,2.103432440488952,-0.15072449410321656,-0.07590310418276833,0.0312,0,2,154458.72
46,0.1358546346905845,-0.0880857914628133,0.3979704428806515,-0.7144114137643429,0.4242302270598365,0.5159904757249154,-0.8134691350641039,-0.07590310418276833,0.0312,1,2,51841.44
7,-1.161502921102972,-0.8701617828076473,0.3979704428806515,-0.9801817338501119,-0.13836300176483904,-0.277730506657103,0.21746697309727678,-0.07590310418276833,0.0312,1,2,21258.72
36,-1.161502921102972,-0.8701617828076473,-0.6073894069296288,-0.9801817338501119,-0.13836300176483904,-0.277730506657103,0.21746697309727678,-0.07590310418276833,0.0312,1,2,26586.72
62,1.5396034455647016,1.4760661912268547,0.800114382804764,-0.7144114137643429,-0.006937534375467756,0.5159904757249154,-1.2111159196406365,-0.07590310418276833,0.0625,0,2,98514.72
23,-1.161502921102972,-0.8701617828076473,-1.4116772867778529,-1.2127307639251597,-0.813936018345289,-1.0714514890391216,-0.8134691350641039,-0.8118684579155703,0.0,1,1,17316.0
15,-1.161502921102972,-0.8701617828076473,-1.7333924387171429,-1.1130668938929964,-0.13836300176483904,-1.0714514890391216,-0.23909044623133496,-0.07590310418276833,0.0,1,2,13053.290976
46,-1.161502921102972,-0.8701617828076473,0.3979704428806515,-0.20778674110084575,-1.0767869531240308,-1.0714514890391216,-0.13599683541519683,-0.8118684579155703,0.0,1,1,26586.72
16,-1.161502921102972,-0.8701617828076473,-1.7333924387171429,-1.1130668938929964,-0.13836300176483904,-1.0714514890391216,-0.23909044623133496,-0.07590310418276833,0.0,1,2,13261.392
41,-1.161502921102972,-0.8701617828076473,-0.004173497043461033,-0.9801817338501119,0.4242302270598365,-0.277730506657103,-1.2552988957046955,-0.07590310418276833,0.0312,1,2,63669.6
46,-0.4188443605043235,-0.4791237871352303,0.3979704428806515,3.006373067436423,-0.45885668539856783,-1.0714514890391216,0.9685775661862822,-0.07590310418276833,0.0,1,2,37242.72
8,0.1358546346905845,-0.0880857914628133,0.3979704428806515,-0.9801817338501119,-1.0767869531240308,-0.277730506657103,-0.2096351288552955,-0.8118684579155703,0.0625,1,1,23757.552
70,1.5396034455647016,1.4760661912268547,-1.0095333468537409,-1.2459520539358808,4.244791621168391,-1.0714514890391216,-1.122749967512518,4.392852042170826,0.0,0,4,130482.72
1,0.1358546346905845,-0.0880857914628133,0.3979704428806515,0.8802105067502711,-1.0767869531240308,-1.0714514890391216,0.21746697309727678,-0.8118684579155703,0.0,1,1,30849.12
46,-1.161502921102972,-0.8701617828076473,0.3979704428806515,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,-0.01817556591103895,-0.07590310418276833,0.0156,1,2,44701.92
48,0.1358546346905845,-0.0880857914628133,0.5990424128427077,-0.7144114137643429,-0.5026651745283579,0.5159904757249154,-1.1669329435765772,-0.8118684579155703,0.0312,1,1,74005.92
47,0.1358546346905845,-0.0880857914628133,0.3979704428806515,0.8802105067502711,-0.13836300176483904,-1.0714514890391216,0.8802116140581638,-0.07590310418276833,0.0,0,2,53226.72
70,0.1358546346905845,-0.0880857914628133,-1.0095333468537409,-0.7144114137643429,0.4242302270598365,0.5159904757249154,-1.2552988957046955,-0.07590310418276833,0.0312,0,2,84129.12
53,0.1358546346905845,-0.0880857914628133,-1.4116772867778529,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,-0.0034479072230195447,-0.07590310418276833,0.0312,1,2,39373.92
62,0.1358546346905845,-0.0880857914628133,0.800114382804764,0.8802105067502711,-0.13836300176483904,-1.0714514890391216,-0.2096351288552955,-0.07590310418276833,0.0,1,2,52161.12
62,0.1358546346905845,-0.0880857914628133,0.800114382804764,-0.7144114137643429,-0.13836300176483904,0.5159904757249154,-0.2096351288552955,-0.07590310418276833,0.0312,1,2,38308.32
66,0.9474935343712165,0.6939901998820207,1.0011863527668192,0.8802105067502711,-0.45885668539856783,-1.0714514890391216,0.836028637994105,-0.07590310418276833,0.0,0,2,95850.72
66,1.5396034455647016,1.4760661912268547,1.0011863527668192,1.4117511469218091,-0.13836300176483904,0.5159904757249154,1.7049605005872683,-0.07590310418276833,0.0625,0,2,147832.2864
57,1.5396034455647016,1.4760661912268547,0.5990424128427077,-0.1828707735928049,1.4433540268160112,2.103432440488952,1.1011264943784596,1.0826630448718675,0.0312,0,3,130003.2
48,0.1358546346905845,-0.0880857914628133,0.5990424128427077,-0.7144114137643429,0.2351620108154786,0.5159904757249154,-1.0785669914484588,-0.07590310418276833,0.0312,1,2,87912.0
66,1.5396034455647016,1.4760661912268547,1.0011863527668192,1.4117511469218091,3.1172994535648395,0.5159904757249154,3.4870072018376543,4.392852042170826,0.0625,0,4,152859.7872
86,-1.161502921102972,-0.8701617828076473,-1.4116772867778529,0.8802105067502711,-1.0767869531240308,-1.0714514890391216,-0.13599683541519683,-0.8118684579155703,0.0,1,1,26640.0
20,-2.2889927439558324,-1.2611997784800644,-1.4116772867778529,-0.20778674110084575,-1.0767869531240308,-1.0714514890391216,0.21746697309727678,-0.8118684579155703,0.0,1,1,20193.12
70,1.5396034455647016,1.4760661912268547,-1.0095333468537409,-1.2459520539358808,4.244791621168391,-1.0714514890391216,-1.240571237016676,4.392852042170826,0.0,0,4,133146.72
